Sample,Time,Type,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,
R1.96h.6E,96,R1,18.62269048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75140622,0.0,16.36154224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38189125,0.0,18.55279855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98266413,0.0,0.0,0.0,0.0,0.0,16.85076443,0.0,0.0,0.0,0.0,18.51329772,18.53986046,0.0,0.0,0.0,0.0,0.0,0.0,19.64678009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65285165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01444509,0.0,0.0,18.49590131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58329671,0.0,
R1.96h.6F,96,R1,13.45541002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49839258,0.0,13.55002235,17.83369284,17.36427613,20.65424034,16.61412985,0.0,0.0,0.0,0.0,19.2650487,0.0,0.0,0.0,19.84725565,0.0,10.74143168,0.0,0.0,0.0,0.0,0.0,0.0,17.43387933,0.0,0.0,0.0,14.79370155,0.0,0.0,0.0,0.0,17.62691361,14.49579506,17.56009759,18.89787596,0.0,18.50820596,17.13490656,16.9056454,0.0,0.0,0.0,0.0,0.0,16.68213974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32079014,0.0,19.18954966,0.0,19.23404081,16.57763353,16.7209032,0.0,15.55699487,0.0,0.0,17.1738173,0.0,0.0,0.0,0.0,0.0,16.81107089,0.0,0.0,16.36893385,0.0,0.0,0.0,16.66000372,0.0,17.73313706,19.40557645,0.0,0.0,15.30467849,17.98082402,
R1.96h.6G,96,R1,12.55538515,19.77934731,18.38169844,19.87966187,16.81925858,0.0,0.0,0.0,15.98961263,0.0,13.92179225,16.97367079,13.49354721,15.6448683,13.56715549,0.0,19.45432678,0.0,0.0,0.0,16.29887487,15.92256622,0.0,16.65717124,21.20768157,8.557585963,0.0,0.0,0.0,0.0,0.0,0.0,17.12973259,0.0,0.0,0.0,12.89737534,19.8906733,19.56419334,0.0,0.0,16.6374511,12.35653917,16.33099991,0.0,23.92494983,0.0,14.33071216,14.9444784,0.0,17.79152642,0.0,17.60614081,0.0,17.13446442,17.57101471,0.0,20.51150642,21.51585414,0.0,0.0,20.65270978,0.0,0.0,15.18098138,0.0,18.85694866,0.0,16.46442246,16.73126682,18.06299822,17.80105639,13.9068109,15.52677369,20.49551407,16.79619647,0.0,14.31606472,19.77750386,0.0,0.0,18.13113097,0.0,0.0,15.56679528,0.0,0.0,17.62876655,0.0,15.70836863,15.49496552,15.91641558,0.0,0.0,15.47356436,17.38612221,
R1.96h.6H,96,R1,17.6240167,19.71362627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71093503,25.29925577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7015367,15.26038318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09430883,19.17106429,21.32700828,19.03465764,0.0,0.0,0.0,0.0,0.0,18.51449793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2146204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2507763,0.0,0.0,0.0,0.0,18.87480777,0.0,
E14tg2a.120h.1A,120,E14,11.48069899,16.86788847,0.0,0.0,0.0,0.0,0.0,13.90100845,15.41696585,0.0,0.0,14.92524471,12.82060556,13.03542066,15.40160705,0.0,0.0,0.0,0.0,17.30867127,0.0,0.0,0.0,16.47901412,17.14174688,8.83361807,0.0,0.0,0.0,0.0,0.0,17.98977055,16.34001627,0.0,21.8741634,0.0,13.33923259,19.85861651,18.7805123,0.0,14.55338199,18.14753268,13.71526586,16.61406299,0.0,0.0,17.45350747,14.66122085,14.815418,0.0,0.0,0.0,17.48167736,16.19675773,15.19154161,19.19906701,0.0,16.74613157,0.0,0.0,0.0,0.0,0.0,18.46586521,0.0,0.0,0.0,19.00411223,18.68438066,15.30321403,16.47318425,15.9232393,14.83137859,17.17584098,18.13640736,16.40736347,0.0,14.18496734,0.0,0.0,18.41047465,0.0,0.0,0.0,14.19769511,0.0,0.0,15.82744963,17.59767981,0.0,12.36469903,15.90375153,16.32871829,0.0,15.55461112,0.0,
E14tg2a.120h.1B,120,E14,14.22031746,17.87105868,0.0,0.0,18.69307519,0.0,0.0,14.40628548,18.48620383,0.0,0.0,15.36627255,13.79139947,15.64568402,16.00621533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27058255,18.33488698,10.77091652,0.0,0.0,0.0,0.0,0.0,18.94671596,18.22945111,0.0,18.76114268,0.0,16.46010825,0.0,0.0,0.0,17.55611561,15.98236055,13.39704853,17.44851981,0.0,0.0,0.0,17.00271013,15.70532387,0.0,16.76101543,0.0,0.0,0.0,15.52090853,0.0,0.0,18.00749991,17.36006607,0.0,0.0,0.0,0.0,0.0,0.0,16.70765893,0.0,19.40314796,19.32932541,0.0,19.21777115,0.0,15.62260925,16.26442659,20.88236155,17.79681518,0.0,14.98859858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98128629,16.13863803,0.0,11.8255734,18.19411465,0.0,0.0,15.56267195,0.0,
E14tg2a.120h.1C,120,E14,13.12798843,17.52585681,0.0,0.0,16.96714497,0.0,0.0,14.49948876,16.96829405,0.0,0.0,16.7820566,12.98038557,15.0797212,0.0,0.0,0.0,0.0,0.0,19.08193168,0.0,0.0,0.0,17.67545615,0.0,10.22987945,0.0,0.0,0.0,0.0,0.0,18.99489711,17.06586475,0.0,17.65814065,0.0,13.92632962,0.0,0.0,0.0,17.65187039,17.85095704,13.81409012,19.04948601,0.0,0.0,19.16638865,17.48992248,15.17412727,0.0,18.21166202,0.0,0.0,0.0,15.81710842,0.0,0.0,19.46857579,20.70938888,0.0,0.0,0.0,0.0,0.0,0.0,16.19570971,0.0,0.0,16.69673488,16.45298545,16.96716897,18.21634903,16.36517645,0.0,19.03264366,17.31022373,0.0,14.9916584,20.68354369,0.0,0.0,17.8647686,0.0,0.0,18.735784,0.0,0.0,20.31931445,0.0,0.0,11.3138029,17.18556085,0.0,0.0,16.18529134,0.0,
E14tg2a.120h.1D,120,E14,11.58914641,0.0,0.0,0.0,17.72088703,0.0,0.0,0.0,14.22981815,0.0,11.90829236,15.91142551,13.4418315,13.42786723,11.31227201,0.0,18.69810302,0.0,0.0,18.25061926,13.5752324,0.0,0.0,16.54767365,14.14873402,7.987445899,0.0,11.24322994,14.41997516,0.0,0.0,0.0,16.2153583,0.0,0.0,0.0,13.45796879,18.29573697,18.85580879,20.50647263,0.0,18.43142546,13.27600198,17.20888131,16.78601262,18.19360359,13.25858912,14.83203198,14.23312933,0.0,16.90685511,0.0,16.7915493,13.54101974,14.71940343,0.0,0.0,0.0,0.0,0.0,0.0,18.86570511,0.0,0.0,0.0,0.0,0.0,0.0,18.64848167,16.04168012,0.0,17.07088723,15.18054548,13.97774748,17.6819871,17.13123058,0.0,15.58810796,19.67898985,0.0,0.0,14.24045066,0.0,18.49165121,14.56405505,0.0,0.0,16.30597029,0.0,0.0,12.42325433,16.66775847,0.0,0.0,15.55239656,18.34620876,
E14tg2a.120h.1E,120,E14,12.69504482,18.86968848,0.0,18.86782261,17.3992797,0.0,0.0,15.62069946,15.92645525,0.0,0.0,15.89165666,14.43103485,13.75765862,14.96125104,0.0,0.0,0.0,0.0,18.36127522,0.0,0.0,0.0,0.0,0.0,7.32170563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84528667,0.0,13.59348682,18.76280464,0.0,0.0,16.78232501,17.20928917,12.39111406,18.91287619,0.0,0.0,24.12522021,14.88596405,13.80705574,0.0,0.0,0.0,15.99999058,16.35848832,15.62735978,18.81737553,0.0,18.39213152,0.0,0.0,0.0,17.47931649,17.9038064,0.0,0.0,0.0,0.0,19.16036401,16.54613123,16.27234925,16.31982528,16.68746189,15.10997378,15.23532637,17.18581723,16.59572611,0.0,15.00353812,0.0,30.31105456,0.0,17.85718782,0.0,0.0,16.21024558,0.0,0.0,16.90341887,0.0,0.0,14.23519955,17.1517371,0.0,0.0,15.84299719,0.0,
E14tg2a.120h.1F,120,E14,12.64038387,17.9600775,0.0,0.0,18.07634966,0.0,0.0,13.81412955,15.16766951,0.0,0.0,14.30540045,12.99521099,12.96637342,15.55528091,0.0,0.0,0.0,0.0,17.53411866,0.0,0.0,0.0,19.82328962,0.0,8.882303289,0.0,0.0,0.0,0.0,0.0,17.90329362,16.65545814,0.0,17.49178418,0.0,13.6948386,18.93412027,0.0,0.0,15.31131107,16.89997797,12.59671659,17.27990807,0.0,0.0,20.24318339,14.85500007,14.42799801,0.0,17.78596837,0.0,17.33019925,0.0,14.52402935,0.0,0.0,19.65658922,17.41257395,0.0,0.0,0.0,0.0,0.0,0.0,17.43687143,0.0,19.59601689,16.36920339,16.66187037,16.37696299,16.62692514,14.81967944,16.3985466,18.12183697,16.41573834,0.0,14.53731872,0.0,0.0,18.15562157,0.0,0.0,0.0,14.37914444,0.0,0.0,15.58814562,17.28821516,0.0,12.85013361,16.76669404,0.0,0.0,15.92877834,0.0,
E14tg2a.120h.1G,120,E14,12.07886167,16.23178702,0.0,0.0,15.2365482,0.0,0.0,12.57496997,16.24797479,0.0,0.0,13.15021822,12.43816712,12.04145078,14.8901759,0.0,0.0,0.0,0.0,17.42383673,0.0,0.0,0.0,14.80377064,0.0,8.038443129,0.0,0.0,0.0,0.0,0.0,19.06196011,16.26861265,0.0,18.75483596,0.0,13.1569676,19.20635151,0.0,0.0,14.92893749,16.23788242,12.23547711,16.44063241,0.0,19.41465834,18.81632014,13.89048197,13.13567075,0.0,17.05332849,0.0,16.40792289,16.26831776,13.96758508,0.0,0.0,16.59655612,19.66995336,0.0,0.0,18.16511728,0.0,0.0,0.0,14.21689298,0.0,19.5345379,16.37934364,14.51678403,14.30282006,16.32371248,14.52793464,14.33495824,17.19487131,15.62592052,0.0,13.38466947,0.0,0.0,0.0,0.0,0.0,0.0,14.34124279,0.0,0.0,15.83092961,0.0,0.0,10.73851318,14.96381055,16.6615698,0.0,15.17421954,0.0,
E14tg2a.120h.1H,120,E14,13.35015248,17.2696586,0.0,0.0,17.08950701,0.0,0.0,14.85475527,16.21893322,0.0,0.0,15.90782555,12.86233268,14.86061534,0.0,0.0,0.0,0.0,0.0,18.25387449,0.0,0.0,0.0,17.1855972,0.0,9.546874601,0.0,0.0,0.0,0.0,0.0,18.56908372,16.1999868,0.0,18.71229438,0.0,14.78646728,0.0,0.0,0.0,0.0,17.07624402,13.08507218,18.43954072,0.0,0.0,18.64068402,17.39426861,14.8265006,0.0,0.0,0.0,0.0,0.0,15.86152861,0.0,0.0,19.50087736,0.0,0.0,0.0,19.85423303,0.0,0.0,0.0,16.1046366,0.0,19.38601179,18.74660377,17.67275808,16.98417219,17.23686696,16.08485888,16.78084806,18.64479437,17.0643037,0.0,14.82475177,0.0,24.87704949,18.46802298,18.02706608,0.0,0.0,15.12561186,0.0,0.0,16.34283667,14.63212593,0.0,11.63528238,17.40773421,0.0,0.0,15.46232288,0.0,
E14tg2a.120h.2A,120,E14,14.30157186,16.27213278,0.0,19.97293004,0.0,0.0,0.0,14.42946619,15.55321078,0.0,0.0,15.74995394,13.23993864,14.23673374,17.57254944,0.0,0.0,0.0,0.0,18.24210293,0.0,0.0,0.0,16.65811512,0.0,9.459037122,0.0,0.0,0.0,18.6286558,0.0,17.35297539,16.27349958,0.0,17.49553462,0.0,14.5758296,19.36343262,0.0,19.58867262,0.0,0.0,13.88533669,18.28461364,0.0,0.0,18.65385917,18.49125655,14.9644316,0.0,18.02553354,0.0,18.55972734,0.0,15.05024527,25.99936161,0.0,16.9131928,20.06928059,0.0,0.0,0.0,0.0,0.0,0.0,18.04136735,0.0,0.0,17.37571164,16.19878881,16.34597813,17.02513354,17.03324371,16.7154124,18.55270406,17.99445856,0.0,14.8755783,0.0,0.0,0.0,0.0,0.0,0.0,14.32007499,0.0,0.0,16.48199774,17.49878192,0.0,11.95694502,16.65209572,0.0,0.0,16.44334653,0.0,
E14tg2a.120h.2B,120,E14,12.36904378,16.90386063,0.0,0.0,18.28609851,0.0,0.0,13.80815384,0.0,0.0,0.0,15.37329114,13.44528552,15.38340281,17.54272798,0.0,0.0,0.0,0.0,19.10888847,0.0,0.0,0.0,0.0,0.0,9.911956659,0.0,0.0,0.0,0.0,0.0,19.93250107,15.62964495,0.0,0.0,0.0,14.35554403,21.10299975,0.0,0.0,16.7295551,0.0,14.07405277,17.47955647,0.0,0.0,18.47350806,15.85721651,15.30192873,0.0,17.80004851,0.0,16.85797185,0.0,15.97686951,0.0,0.0,18.89464824,21.64712826,0.0,0.0,0.0,0.0,0.0,0.0,16.77123173,0.0,19.27911334,18.96106888,16.85034328,18.02043485,17.5632264,15.42833436,0.0,18.73789917,17.26555461,0.0,14.49338885,0.0,0.0,0.0,0.0,0.0,0.0,15.85147124,0.0,0.0,17.9374497,16.67347113,0.0,10.87071598,17.21503171,0.0,0.0,15.07958089,0.0,
E14tg2a.120h.2C,120,E14,10.60138834,16.14290167,0.0,18.27541625,15.93201232,0.0,0.0,11.98928272,14.0684141,0.0,0.0,14.01474598,12.19595857,12.82920672,0.0,0.0,17.32798222,0.0,0.0,16.33014884,0.0,0.0,0.0,17.41813587,0.0,8.652409495,0.0,0.0,0.0,0.0,0.0,20.69302213,14.84972498,0.0,17.7907586,0.0,12.58167136,0.0,0.0,0.0,15.89104072,17.49519002,12.55773933,16.97449868,0.0,0.0,13.09670686,13.76918625,14.88671356,0.0,16.73579027,0.0,24.13696539,0.0,14.88279034,0.0,0.0,15.4822769,18.83126265,0.0,0.0,0.0,0.0,0.0,0.0,17.0224485,0.0,19.8705366,16.52738693,14.64860322,15.09471458,16.20778295,14.47317049,15.40607412,18.74266401,15.58779333,0.0,13.41270175,18.01180975,0.0,18.41136051,17.98810203,0.0,0.0,14.40003805,0.0,0.0,16.51721069,17.33321534,0.0,10.19582863,16.46016458,0.0,0.0,14.2915813,0.0,
E14tg2a.120h.2D,120,E14,11.60029708,17.93974956,0.0,0.0,0.0,0.0,0.0,14.69905996,15.33557175,0.0,0.0,16.35721221,13.98816098,14.23838505,16.98623014,0.0,19.82694027,0.0,0.0,17.73259257,0.0,0.0,0.0,0.0,0.0,9.158030174,0.0,0.0,0.0,0.0,0.0,17.90206232,0.0,0.0,0.0,0.0,14.34250224,0.0,18.87695685,0.0,16.03153037,17.3197101,14.30950053,18.18429261,0.0,0.0,0.0,16.35665208,15.95462811,0.0,17.88932541,0.0,0.0,16.76647079,16.11224957,0.0,0.0,19.1295428,0.0,0.0,0.0,18.81177253,0.0,0.0,0.0,0.0,0.0,0.0,17.40875451,17.68758826,16.87704575,18.1066353,16.98590233,17.49892273,18.43244317,17.00757085,0.0,15.2214785,18.98669474,0.0,16.71354215,18.17625982,0.0,0.0,16.26256053,0.0,0.0,17.54158527,0.0,0.0,13.17105104,17.81024268,0.0,0.0,17.20209671,0.0,
E14tg2a.120h.2E,120,E14,13.82152834,19.1963741,0.0,0.0,16.65369962,0.0,0.0,14.92886314,16.32158295,0.0,17.30900396,15.62990806,13.08590187,13.73638677,17.71894042,0.0,0.0,0.0,0.0,17.91384464,0.0,0.0,0.0,17.5726678,0.0,8.032114569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8895311,0.0,13.89544913,19.57448747,0.0,0.0,0.0,16.74574176,13.05953881,0.0,0.0,0.0,18.21360185,15.49433843,14.37926008,0.0,18.00934096,0.0,16.41685256,17.35116802,15.87469675,0.0,0.0,18.50788881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65509736,18.60274286,16.94193141,16.67336502,16.49768784,17.91296234,17.31409211,0.0,14.36555722,0.0,0.0,18.08288786,0.0,0.0,0.0,0.0,0.0,0.0,17.63387669,0.0,0.0,15.90579993,16.72332485,0.0,18.30645263,16.72772374,0.0,
E14tg2a.120h.2F,120,E14,12.62348204,16.57004131,0.0,0.0,17.77794223,0.0,0.0,15.16215499,16.85152436,0.0,0.0,15.40777424,12.88970572,13.78333548,16.71525216,0.0,0.0,0.0,0.0,18.97274034,0.0,0.0,0.0,0.0,19.14660134,8.9256477,0.0,0.0,0.0,0.0,0.0,19.07929156,16.95730765,0.0,0.0,0.0,14.06613924,21.67152797,0.0,0.0,17.80521767,17.02688227,13.54867278,18.46066699,0.0,0.0,17.62663352,17.37217803,14.34991877,0.0,0.0,0.0,0.0,0.0,15.31790509,0.0,0.0,16.832988,16.57976658,0.0,0.0,19.8124554,0.0,0.0,0.0,15.97357977,0.0,0.0,18.72065224,15.94653836,17.24604786,17.74447959,15.82434973,15.9942278,18.19547262,17.41014037,0.0,14.57843285,0.0,26.11373623,0.0,0.0,0.0,0.0,14.91369409,0.0,0.0,15.99916678,15.49947116,0.0,11.4482906,16.84034595,0.0,0.0,14.46244871,20.2611168,
E14tg2a.120h.2G,120,E14,17.36476263,19.04985286,0.0,0.0,0.0,0.0,0.0,19.80005792,18.67558247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13643047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.62229018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16873503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55159844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85840607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08855457,0.0,0.0,0.0,0.0,0.0,
E14tg2a.120h.2H,120,E14,12.63951057,17.81425091,0.0,0.0,17.370771,0.0,0.0,13.96216306,16.56373316,0.0,0.0,14.34850912,12.98482189,13.54545551,0.0,0.0,0.0,0.0,0.0,18.15299044,0.0,0.0,0.0,17.2290894,0.0,9.579285427,0.0,0.0,0.0,0.0,0.0,0.0,17.61112817,0.0,0.0,0.0,13.79645986,20.22315787,0.0,0.0,0.0,17.59978387,13.5960617,18.69007324,0.0,0.0,17.24423999,16.70047196,13.95004077,0.0,17.03078047,0.0,0.0,18.24127273,14.93140504,0.0,0.0,17.6249513,21.50424647,0.0,0.0,0.0,18.31450458,0.0,0.0,16.39239023,0.0,0.0,16.8171602,16.48071796,15.95945849,17.18844162,15.51249316,0.0,17.6251677,16.43267243,0.0,14.23609356,0.0,28.74688558,18.4590899,18.0892202,0.0,0.0,15.20735133,0.0,0.0,16.62877785,16.28606449,0.0,11.05341777,17.52538924,0.0,0.0,15.92432404,20.97830089,
E14tg2a.120h.3A,120,E14,11.97502381,17.80733473,0.0,0.0,0.0,0.0,0.0,14.1813397,15.70015613,0.0,0.0,14.98585954,12.46869951,13.90289057,14.36252584,0.0,0.0,0.0,0.0,19.03416769,0.0,0.0,0.0,16.27629637,19.27262482,8.399314488,0.0,0.0,0.0,0.0,0.0,19.54045211,16.432353,0.0,17.46641595,0.0,14.21342895,22.70165338,0.0,0.0,16.15337653,16.20660871,12.90950677,17.36738209,0.0,0.0,0.0,14.62411531,15.44424151,0.0,0.0,0.0,0.0,17.63981942,15.33474385,0.0,0.0,19.4508901,21.55826155,0.0,0.0,0.0,0.0,0.0,16.87320568,15.46232386,18.6689939,19.33060245,18.92584564,14.50726038,15.29270481,16.02439249,14.57274432,14.87202131,18.06155751,16.83362085,0.0,13.76979591,0.0,0.0,0.0,17.95718163,0.0,0.0,14.43123386,0.0,0.0,15.61777584,0.0,0.0,15.59854414,17.75602124,0.0,18.06337031,14.27380004,0.0,
E14tg2a.120h.3B,120,E14,11.97254973,18.99043736,0.0,0.0,17.67735172,0.0,0.0,16.9129317,18.11209662,0.0,0.0,25.20876906,13.78460779,17.23469202,16.40706316,0.0,0.0,0.0,0.0,19.98740781,0.0,0.0,0.0,18.59478241,0.0,9.881823447,0.0,0.0,0.0,0.0,0.0,21.95174542,17.2954365,0.0,18.9524557,0.0,15.25463204,0.0,19.42094602,0.0,0.0,17.1808363,13.61775671,16.8673604,0.0,0.0,18.97850749,15.97088594,15.75261663,0.0,18.59242605,0.0,0.0,0.0,16.9998061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.30520402,17.90444573,16.54130545,16.89329451,18.27113374,0.0,16.36547514,0.0,15.7250128,0.0,14.58748588,0.0,0.0,0.0,15.36345099,0.0,0.0,17.56254532,0.0,0.0,17.55343604,10.86785173,0.0,11.1550002,0.0,0.0,0.0,16.73274481,0.0,
E14tg2a.120h.3C,120,E14,14.36325447,17.76719253,0.0,0.0,16.21393545,0.0,0.0,14.8162264,17.48730917,0.0,0.0,16.33209441,14.76567937,15.49798263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.60110131,18.99252615,9.795159907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.01624852,0.0,15.51122405,0.0,0.0,0.0,0.0,17.29895876,13.62648007,18.30867292,0.0,0.0,19.73653434,19.20446596,15.33684565,0.0,16.83001316,0.0,20.54146119,0.0,16.72449698,0.0,0.0,19.96731187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27259133,0.0,0.0,18.09665868,0.0,17.77843564,18.6196316,16.56733856,17.67396963,19.6021329,18.03462471,0.0,15.24401518,0.0,0.0,0.0,0.0,0.0,0.0,16.08305364,0.0,0.0,18.93085654,0.0,0.0,11.7686777,18.61091633,0.0,0.0,15.77872056,0.0,
E14tg2a.120h.3D,120,E14,13.74420421,18.21330433,0.0,0.0,0.0,0.0,0.0,15.6643388,17.53738669,0.0,0.0,15.65322536,14.54852298,16.87270354,0.0,0.0,0.0,0.0,0.0,17.70000181,0.0,0.0,0.0,17.80545464,0.0,12.08039236,0.0,0.0,0.0,0.0,0.0,0.0,18.05350602,0.0,20.1700394,0.0,14.74679667,0.0,0.0,0.0,15.45930385,15.9314094,13.81450482,16.67926859,0.0,0.0,17.3745506,19.4930702,15.39159598,0.0,0.0,0.0,18.39778894,0.0,16.61105394,0.0,0.0,20.66312755,17.36659579,0.0,0.0,0.0,0.0,0.0,0.0,16.60963765,0.0,0.0,0.0,17.54919142,18.04860483,0.0,0.0,16.94508937,20.78127051,18.6236142,0.0,14.37385814,18.58493038,0.0,22.47179461,17.82737625,0.0,0.0,17.07974748,0.0,0.0,18.60143957,12.4980808,0.0,10.2270493,17.87758248,0.0,0.0,17.21408126,0.0,
E14tg2a.120h.3E,120,E14,12.35086109,18.86080383,0.0,0.0,22.17546093,0.0,0.0,13.48982659,15.84508622,0.0,0.0,14.42575114,13.72003029,12.99307088,18.13736128,0.0,0.0,0.0,0.0,16.94075705,0.0,0.0,0.0,16.906546,20.50082805,9.811717855,0.0,18.62003606,0.0,0.0,0.0,18.31963615,17.50157198,0.0,17.66427631,0.0,13.6926935,20.17504881,0.0,0.0,14.38894962,15.89349749,14.76233795,18.20113259,0.0,0.0,19.31031075,16.73775687,15.25123148,0.0,18.24408657,0.0,0.0,0.0,15.31586976,0.0,0.0,17.07795028,20.59217791,0.0,0.0,0.0,0.0,0.0,0.0,14.79463382,0.0,0.0,19.09871286,15.91038086,16.31930548,18.62350169,15.21530272,16.50187446,17.68110547,16.60855239,0.0,13.71851429,0.0,0.0,18.06499899,0.0,0.0,0.0,16.07435643,0.0,0.0,16.2566507,16.40795191,0.0,12.30600714,17.64979008,0.0,0.0,16.26452912,0.0,
E14tg2a.120h.3F,120,E14,13.24617157,17.06394,0.0,0.0,17.35371708,0.0,0.0,13.11334511,14.61371347,0.0,0.0,16.57115487,12.64500075,13.67838617,17.48217312,26.23550855,0.0,0.0,0.0,17.69382458,0.0,0.0,0.0,17.88091764,20.0796924,10.42091892,0.0,19.1963151,0.0,0.0,0.0,19.11371212,17.4600864,0.0,19.04771719,0.0,14.33141163,0.0,0.0,0.0,0.0,16.52860841,14.37520956,0.0,0.0,0.0,17.44589933,16.8793993,14.70154502,0.0,0.0,0.0,18.28106927,18.68110899,16.46713789,0.0,0.0,17.14505342,20.08094349,0.0,0.0,0.0,0.0,0.0,0.0,16.18611074,0.0,0.0,0.0,15.34748021,16.11609096,16.10208001,16.1623102,18.03168892,18.03645304,16.28471297,0.0,13.9934447,18.65351717,31.98575976,0.0,18.59563317,0.0,0.0,17.66434807,0.0,0.0,17.19018296,16.25863672,0.0,11.59231436,16.52279171,0.0,0.0,17.79335,0.0,
E14tg2a.120h.3G,120,E14,14.45183753,18.31777459,0.0,0.0,16.58115684,0.0,0.0,15.57272135,15.80677196,0.0,0.0,15.11984995,13.93566509,14.55236574,16.78209278,0.0,0.0,0.0,0.0,18.19946594,0.0,0.0,0.0,18.98478194,25.88018542,9.715994569,0.0,24.2295456,0.0,0.0,0.0,0.0,17.05582667,0.0,18.92500362,0.0,14.5468595,0.0,19.0977187,0.0,0.0,18.09120549,13.29230127,0.0,0.0,0.0,0.0,17.09178922,15.52646783,0.0,0.0,0.0,17.35356258,0.0,15.8219774,0.0,0.0,18.06183649,19.97216994,0.0,0.0,19.39901263,0.0,0.0,0.0,16.72468816,0.0,0.0,0.0,19.43203996,0.0,17.11576504,15.26622077,0.0,18.97119585,16.31979897,0.0,14.84470959,19.90858814,0.0,18.27315125,0.0,0.0,0.0,16.37950803,0.0,0.0,18.77597221,0.0,0.0,12.63244402,18.44689832,0.0,0.0,16.90020745,0.0,
